"CpG","p_value_cluster2","FDR_pval_cluster2","bonferroni_pval_cluster2","PC10_pValue_C2"
"cg05363955",5.25610807849703e-07,0.000113815368841989,0.245044489116802,0.107308691302938
"cg05364211",0.000228725041140916,0.0160592880580219,1,0.875326504329556
"cg05364567",1.12987688088541e-05,0.00153172076406137,1,0.0271436919860228
"cg05364829",0.000338415529893481,0.0212459420651912,1,0.0268013213090463
"cg05365220",0.000734585713850818,0.0361293882338513,1,0.517288528136235
"cg05365901",0.000852639172782934,0.0398584233534502,1,0.177072526071269
"cg05368595",4.40345477822172e-05,0.00462267563319065,1,0.328492600383974
"cg05369166",3.54708046397985e-08,1.0680226127384e-05,0.0165368083603158,0.745908791174468
"cg05371395",5.98593500626881e-16,1.17750918706227e-12,2.79069677333757e-10,0.34169566139461
"cg05372113",0.00063866930367273,0.0329109640682761,1,0.121679266918232
"cg05373286",0.00108271728157272,0.0463521034444572,1,0.950671321726891
"cg05374451",0.00107311847548229,0.0460424711334549,1,0.64778487259696
"cg05374756",3.8143468883938e-06,0.000610225171991567,1,0.188400906580016
"cg05375443",0.000999761580712037,0.0440133212698715,1,0.0625978861658793
"cg05376374",2.19403778363098e-05,0.00263696870602943,1,0.998531130914324
"cg05376738",5.0399835033456e-07,0.000109695876242355,0.234968566911125,0.15011365218364
"cg05377733",1.28581376515427e-05,0.00170542802173203,1,0.420826821348957
"cg05377998",0.00010422774670991,0.00899350611991122,1,0.44276705825791
"cg05380433",0.000562971785893933,0.030220208788696,1,0.388683853556177
"cg05384255",9.69371704234626e-07,0.000191333536350347,0.451929812859521,0.354679659701108
"cg05385623",0.000769125794029164,0.037223436863754,1,0.750557318192348
"cg05385882",0.00094002328959104,0.0423959870191496,1,0.480605963616738
"cg05388069",0.000181723633555879,0.0135770399147124,1,0.0183606813330956
"cg05388281",3.94980264900772e-06,0.000628231698931084,1,0.0199390687802426
"cg05390279",0.000368064542681231,0.0225456579133983,1,0.451745337825674
"cg05396119",1.35043624060111e-05,0.00177748596638737,1,0.428263485060262
"cg05396987",9.47099432415577e-14,1.15286234800792e-10,4.41546279287034e-08,0.654453087400787
"cg05397629",0.000716198432246072,0.0355551224469182,1,0.156869030003705
"cg05399036",0.000433311271935622,0.0252461625866256,1,0.0584829245868008
"cg05401312",0.000323444984269495,0.0205524005276403,1,0.408780385723218
"cg05402131",2.24018327745394e-05,0.00268205856599518,1,0.60509733577381
"cg05402841",0.000286522007622645,0.0188644455093554,1,0.0477818395702396
"cg05404715",0.000583684114827603,0.0309225894874616,1,0.515127327809486
"cg05408370",0.000178009579069167,0.0133832717058954,1,0.364683178609556
"cg05409435",0.000876513255222846,0.0405797783718161,1,0.646916052415029
"cg05411056",0.000999293078783014,0.0440090144498725,1,0.12681152137532
"cg05417803",2.7999969168541e-08,8.65065449045483e-06,0.0130538376260963,0.975471635170009
"cg05418877",0.000532862851155007,0.0291835253392064,1,0.175411585685828
"cg05419425",0.000203611661342395,0.0147560374666216,1,0.55687841580743
"cg05424422",6.04485228955198e-10,2.9478708588491e-07,0.000281816454105974,0.332276833292417
"cg05434312",1.0826553250446e-08,3.71135041495382e-06,0.00504743656433719,0.298231285756888
"cg05436155",0.000756477804039483,0.0368215452645065,1,0.635767834600976
"cg05452354",0.0011848380659327,0.0489657095896126,1,0.326595759578761
"cg05452391",0.000274377084868424,0.0182895433742384,1,0.655697887065081
"cg05457730",0.000140195576676167,0.0112573957296967,1,0.0383924222853818
"cg05460950",0.000247907927943023,0.0170417144173384,1,0.923236423040711
"cg05461386",5.68147909547849e-05,0.00563925204944418,1,0.778380759047334
"cg05463027",0.000422235346917862,0.0248109300291441,1,0.128962670322751
"cg05463257",0.00050664350946099,0.0281796425557503,1,0.701764134958544
"cg05467106",2.84198178623809e-05,0.00324824095753928,1,0.725977542996648
"cg05470502",0.000137135384522258,0.011079988933167,1,0.799481945552498
"cg05471465",0.000200204570162534,0.0145907726201196,1,0.570007087776982
"cg05472841",0.000422702564402197,0.0248289958230293,1,0.968741031903664
"cg05474004",1.04004365822429e-06,0.000203047618868127,0.484877713857087,0.664274605424205
"cg05474761",0.000795946483358705,0.0380865661562331,1,0.968891745152391
"cg05476451",0.00114029473026259,0.0478547919026793,1,0.798590899926255
"cg05477246",0.000824246153373484,0.0389253418677166,1,0.619972991704646
"cg05480350",0.000336923604460924,0.0211779823025744,1,0.378783904551471
"cg05480453",1.29118185826332e-07,3.30929413391469e-05,0.0601960602959082,0.0940862722470745
"cg05482942",0.000295383584777492,0.0192629018989411,1,0.810118498673445
"cg05483509",0.000392067742039372,0.0235761008575304,1,0.441067298605927
"cg05483617",0.00104303373054683,0.045209344782866,1,0.0533686329816485
"cg05485204",2.47948048504851e-05,0.00290441235541201,1,0.979372610754427
"cg05485639",0.000840128540796726,0.0394675017005543,1,0.744271111229173
"cg05486616",1.58089785611862e-05,0.00201759870956257,1,0.683398443947873
"cg05486738",6.77815120260585e-05,0.00644247725589332,1,0.917577948845896
"cg05486855",0.00021342234968546,0.0152793949976211,1,0.220452784741927
"cg05491587",0.000151761191986753,0.0119312704139885,1,0.0382373560674
"cg05493407",1.15923145007383e-06,0.000223416343574811,0.540444135107468,0.188475402901128
"cg05496603",2.52307972320439e-05,0.00294364983652501,1,0.517726426617356
"cg05497345",6.59471352481753e-05,0.00631187599608223,1,0.93784114502948
"cg05500575",0.000529894240337177,0.0290637016345123,1,0.476887809242196
"cg05500783",8.03323306654875e-07,0.000162762518675473,0.374516555472263,0.838407801909617
"cg05500840",0.0010441153295201,0.0452478122011748,1,0.850852021141139
"cg05501766",5.13056010422324e-06,0.000782950342268351,1,0.22293650101654
"cg05502645",2.32041048494677e-07,5.57914518708895e-05,0.108179625177655,0.401337295247556
"cg05502939",0.000502757963283034,0.0280433959776986,1,0.699243994152777
"cg05505763",0.000120951209062825,0.0101109094900432,1,0.788694159138016
"cg05506809",6.55164580982429e-16,1.2833765719968e-12,3.05443624135237e-10,0.756255216860029
"cg05508168",0.000790817454265862,0.0379353596958782,1,0.289128609961591
"cg05512756",0.00106191600716672,0.0457386178663331,1,0.768051202746941
"cg05516746",0.000443536705961435,0.0256711116262663,1,0.383411711413373
"cg05517527",1.63062708364167e-08,5.34608313669128e-06,0.007602130220375,0.314461140207
"cg05519606",0.0010747700647566,0.0460921237347173,1,0.075962365337305
"cg05521659",0.000328474979292029,0.0207898440973062,1,0.150714759864809
"cg05526487",2.8774738124234e-05,0.00328024913198321,1,0.626722648155849
"cg05526498",0.00033511152510394,0.0211085939439948,1,0.547489996710237
"cg05529448",3.63116835020488e-05,0.00396459804538798,1,0.358027301525916
"cg05531804",0.00100490595084976,0.0441727511257511,1,0.876959498647361
"cg05533329",7.98545997462211e-08,2.17458721338119e-05,0.037228933093086,0.206998660951754
"cg05538980",1.71884731266331e-07,4.26472637993319e-05,0.0801342086789447,0.546947781869781
"cg05545672",0.000331256661731516,0.0209232945412801,1,0.853479996791982
"cg05549575",0.000203585371436405,0.0147560374666216,1,0.25096279767079
"cg05556038",6.04636148772095e-07,0.000128597999216647,0.28188681428289,0.738441784660391
"cg05569447",0.000149193080425598,0.0117870118339497,1,0.886652901313348
"cg05575213",0.0010850793106073,0.0464146931203707,1,0.229401695454852
"cg05578802",0.000141749006731565,0.011353871692065,1,0.576617970440479
"cg05579861",6.38847404810338e-07,0.000134950797348991,0.297836409749223,0.5185808271994
"cg05581701",7.42457489649839e-07,0.000152149610458093,0.346140363792162,0.638231665401255
"cg05584675",1.12777279324349e-19,5.36507985882911e-16,5.25777826165253e-14,0.462399244266428
"cg05588658",5.30895789152029e-05,0.00535153286410332,1,0.624265645492193
"cg05590793",9.6043598627727e-08,2.54555941288425e-05,0.044776390072634,0.000341195358705514
"cg05592150",0.000352767705458022,0.0218788717831421,1,0.168724828966324
"cg05592398",0.000280225117470828,0.0185721699335473,1,0.740126143241925
"cg05592769",1.27300234584028e-05,0.00169310093076816,1,0.212457074245961
"cg05596468",1.05333335039697e-05,0.00144859435974991,1,0.350879756898084
"cg05602715",3.06460298929668e-05,0.00344857710605121,1,0.0765253099501061
"cg05606878",6.72354461591333e-06,0.000982934152348805,1,0.224926413060028
"cg05613829",0.00100533823441188,0.0441862532335154,1,0.125924605966734
"cg05614267",6.98251700553103e-05,0.00659905183586381,1,0.963189802817068
"cg05616355",7.85724429664163e-12,6.17726476609274e-09,3.663118006293e-06,0.53336060063505
"cg05617927",0.00119411245609818,0.0491950260677571,1,0.886189763553835
"cg05618386",0.000998796692050663,0.0439954655143847,1,0.737041217059086
"cg05622307",0.000131718631257364,0.0107470093384432,1,0.827498335184424
"cg05622577",1.08294128391929e-06,0.000210365405431137,0.504876973034729,0.91497616881178
"cg05623562",9.57557314936993e-05,0.00841511476417456,1,0.300775492564293
"cg05626790",1.02760915333023e-15,1.90868779189217e-12,4.79080635764935e-10,0.704755250295271
"cg05628160",0.000551592626229578,0.029843160826414,1,0.819996453453639
"cg05632420",0.00103960416359619,0.0451026258613455,1,0.420419745510162
"cg05636881",0.000259089552434335,0.0175719931845882,1,0.868058860932649
"cg05637092",0.000659397512595787,0.0335791430857203,1,0.403105335867015
"cg05638174",7.16680386578631e-05,0.00673374649364366,1,0.699767249815095
"cg05638821",0.000607486173329705,0.0317862538026788,1,0.0358181707368483
"cg05645677",2.20259925185169e-05,0.00264453153388237,1,0.26111512147025
"cg05652381",1.18019481950223e-05,0.0015911435702872,1,0.890628205064249
"cg05653707",1.38980648864627e-09,6.07823914883011e-07,0.00064794029326529,0.632434319700822
"cg05655282",0.000791696621638988,0.0379455217721487,1,0.000283276349453947
"cg05660106",1.41234066504191e-06,0.000262747776978661,0.658445929108523,0.107296602390814
"cg05661243",5.22997370591676e-08,1.50139212528433e-05,0.0243826081146174,0.0450900703131685
"cg05665326",1.85564105746538e-05,0.00229961871812833,1,0.517350598429692
"cg05669641",0.000282484268114864,0.0186856850388142,1,0.425747322367803
"cg05672569",0.00111720752608323,0.047242830251949,1,0.319078209980901
"cg05673432",0.00112932884161079,0.047574163722646,1,0.839880803231307
"cg05674036",1.542970851879e-06,0.00028301432143362,0.719346897883657,0.170796820048767
"cg05678462",7.72476223886075e-07,0.000157650780236172,0.360135367861703,0.402315654387696
"cg05680111",4.03697179627648e-09,1.57495613738097e-06,0.00188207258417026,0.213974406057704
"cg05681072",0.000532892653751137,0.0291835253392064,1,0.537554163521944
"cg05686950",0.000532682600224967,0.0291788770259995,1,0.523190681765145
"cg05687174",1.36401508370532e-06,0.000255901854390009,0.635916108159173,0.488582128647074
"cg05688523",9.06696988830406e-08,2.42518816101913e-05,0.0422710296465635,0.127777435580809
"cg05691158",7.28803316149702e-05,0.00682415475434498,1,0.225930670303655
"cg05694764",0.000169749257067426,0.0129227027087112,1,0.0705995450422032
"cg05695604",0.000392921302026529,0.0236091567594388,1,0.28372352883237
"cg05696136",2.48522070491877e-09,1.02236326263927e-06,0.00115863225961947,0.411935787983677
"cg05697969",5.35843818731091e-06,0.000814526282643635,1,0.815429276698125
"cg05700365",5.88899485713098e-06,0.000881664227150987,1,0.298773954055139
"cg05708255",0.000854838169664865,0.0399074341526634,1,0.200058427171599
"cg05712125",0.000104001618243999,0.00897565539428296,1,0.324136358005401
"cg05712979",8.18974431062505e-05,0.00746749952143985,1,0.150184772706128
"cg05714559",3.87258301974159e-05,0.0041734467338204,1,0.713087060598089
"cg05715266",6.3617685649133e-06,0.000939472208070847,1,0.0869564816820198
"cg05717959",1.60842889377645e-08,5.2881807203006e-06,0.00749864026138624,0.279832865227492
"cg05719818",1.49076946536336e-05,0.00192470269088227,1,0.273011461912354
"cg05720403",2.97304835893068e-05,0.00337077310887333,1,0.887753385737615
"cg05720871",5.98257843184181e-06,0.000893093790627774,1,0.480848026904054
"cg05722993",0.000664551199661738,0.0337466744645191,1,0.534338811586903
"cg05725666",2.03902090105601e-06,0.000359534756149932,0.950609895260421,0.887070522329006
"cg05726432",0.00020262938155351,0.014721465068518,1,0.181060635255146
"cg05733364",0.000402439663625999,0.0239985921129974,1,0.148197867025041
"cg05735009",0.000919052133466335,0.0417929805248108,1,0.735849874864102
"cg05745457",1.25015566369075e-14,1.85615866819618e-11,5.82833821813601e-09,0.206402565319971
"cg05757474",0.000106925598591863,0.00917952436797097,1,0.610415926592146
"cg05757530",5.59907903672344e-07,0.000120403184438736,0.26103410386318,0.351827463529709
"cg05758246",4.03174955138352e-16,8.20745702080456e-13,1.87963792660096e-10,0.273512930772725
"cg05758467",0.000582579427955476,0.0308886355655288,1,0.318008567690417
"cg05759150",0.000690835100830009,0.0346837757401311,1,0.81025672613816
"cg05760424",0.00111168742479634,0.0471119609696279,1,0.328803652297634
"cg05761032",9.13259001201407e-09,3.19407026024836e-06,0.00425769565691107,0.269247293408425
"cg05762671",0.000897340654469112,0.0411881984175002,1,0.293979496382419
"cg05766129",0.000449004212687772,0.0258761971631623,1,0.803729687439274
"cg05766667",0.0011821424037358,0.0488933133342142,1,0.946564811851727
"cg05768620",0.000675120811133617,0.0341337597047817,1,0.603541162918667
"cg05770314",0.000999607685480479,0.0440133212698715,1,0.25970486897053
"cg05774054",1.42509750088435e-05,0.00186208879145121,1,0.216830883173515
"cg05776388",0.00044505109617127,0.0257300132062142,1,0.142519269483179
"cg05776740",0.000233686869380959,0.0163063901152389,1,0.105855009266346
"cg05777962",1.1141618545717e-05,0.001516120337189,1,0.498237017599741
"cg05778278",4.95056065627232e-08,1.43268619894796e-05,0.0230799593300006,0.320063385457326
"cg05778528",0.000654171356460136,0.0334069557647742,1,0.105285953831638
"cg05780577",0.00013330277685763,0.0108421064717409,1,0.265688627475546
"cg05781417",0.000998311225476375,0.0439782366170382,1,0.178009348505611
"cg05782454",3.21493232306888e-13,3.46951477640189e-10,1.49883038340562e-07,0.898340563778975
"cg05783854",0.000153800335216371,0.0120468918818698,1,0.541244717674901
"cg05784856",0.0011772758233069,0.0487683292556821,1,0.0336506233706637
"cg05784862",6.8879155444852e-06,0.00100444423461961,1,0.25137291063704
"cg05785344",0.000149512388692805,0.011804237293833,1,0.885770247213445
"cg05785947",1.6319416855081e-07,4.077309224325e-05,0.0760825901259045,0.790512019247785
"cg05787129",0.000653224576399946,0.0333676635755552,1,0.0855308475455022
"cg05787951",1.97374044582171e-06,0.000349610774888333,0.920175559506092,0.430557987115145
"cg05788638",0.00025590744068549,0.01742207243203,1,0.356141757490546
"cg05797001",0.000145107431601864,0.0115471550647073,1,0.780365439718911
"cg05797224",0.000280019291406885,0.0185647772792253,1,0.602112314388
"cg05798717",0.000337266960779399,0.021189386184577,1,0.407729166218076
"cg05799811",0.00053496021766863,0.0292315129065957,1,0.0210949204613676
"cg05807885",0.000273575825613439,0.0182596295037102,1,0.924082473258638
"cg05808319",9.92006467049205e-09,3.42579513330773e-06,0.00462482342996543,0.810404653955348
"cg05819130",3.24388157502925e-05,0.00361282079601722,1,0.309897398383956
"cg05819223",6.16908655341426e-06,0.000915950214325067,1,0.314068730462375
"cg05819371",0.000637604806491907,0.0328758165610905,1,0.614168139149019
"cg05821634",0.000538030030607543,0.0293579637803736,1,0.173878048058394
"cg05825722",0.000108286813305302,0.00926317191637647,1,0.0678250660973874
"cg05826596",0.000700918977955148,0.0350428671092216,1,0.325762045508627
"cg05828605",0.000576598267191447,0.0306750740972402,1,0.6259696911571
"cg05835241",5.91728204256967e-10,2.88868077883179e-07,0.000275869014378436,0.0273387852022863
"cg05837855",0.000754198762754587,0.036744415404142,1,0.598780189198019
"cg05840833",0.00116602582681831,0.0484822375834242,1,0.454499627226087
"cg05846716",4.99994826293719e-06,0.000766783184117002,1,0.336790688976325
"cg05847784",0.00090679948145442,0.0414126547329794,1,0.860959063350228
"cg05848175",2.64724081160031e-05,0.00306701662906404,1,0.814410684494095
"cg05850280",0.000252914794448415,0.0173017099640501,1,0.851345183975201
"cg05850656",0.000822005679356698,0.0388667794895747,1,0.720240927608952
"cg05851163",0.000141081338784971,0.011308999248596,1,0.492360842092593
"cg05852231",0.000802984649923661,0.0383014805255024,1,0.669301588306399
"cg05854114",0.000877171459676941,0.0405860687817117,1,0.776510739035088
"cg05863502",6.4561084327604e-09,2.36999673726677e-06,0.0030098958563288,0.624321265897338
"cg05864564",2.26750230700161e-05,0.00270434889497292,1,0.443895225067385
