"CpG","PC10_pValue_C2"
"cg21593149",0.285091080053725
"cg18867001",0.13024946241394
"cg17569438",0.157720601969843
"cg11211452",0.118010477809991
"cg07949597",0.0525126605696657
"cg09362969",0.72870408565904
"cg04148794",0.609857202325163
"cg26770445",0.316654309388772
"cg10981909",0.701640300653266
"cg20034100",0.360724335064588
"cg00445824",0.925866577323515
"cg06265809",0.970687636388192
"cg11993636",0.458810675269101
"cg18791205",0.229781375375376
"cg21173806",0.7168471798571
"cg18771357",0.650444568949147
"cg20691205",0.865109598934752
"cg25991631",0.143201785645257
"cg15841511",0.263436354956113
"cg23247879",0.229742997566777
"cg06828613",0.300934506250856
"cg05934015",0.39531419862638
"cg07426472",0.514648894964966
"cg07564188",0.766417790826725
"cg09660227",0.640617961521107
"cg13785196",0.483924496086398
"cg09169779",0.286604700083726
"cg06148685",0.25000802893952
"cg27563968",0.594569943906317
"cg11944428",0.767327488114805
"cg05194426",0.569812281277606
"cg22302985",0.253326531707838
"cg22578373",0.0430610032717274
"cg22814417",0.906004619816782
"cg04181528",0.489455001893697
"cg04932840",0.866425068796481
"cg00563847",0.113728318025633
"cg27587780",0.0266327129972519
"cg13916874",0.0432580251648697
"cg11415705",0.0745021779370853
"cg20356136",0.310497354857562
"cg20975835",0.129710527580058
"cg23173402",0.22424985305644
"cg27319188",0.00393956104799575
"cg12493058",0.958083847100907
"cg18079653",0.383013579547049
"cg13948810",0.523112013326747
"cg11144436",0.892498213983075
"cg03854595",0.0329993020456156
"cg22488081",0.192767062151523
"cg23603852",0.0656459773561118
"cg25174409",0.859296921255352
"cg09387229",0.188977213228797
"cg01794426",0.703800645995605
"cg23343273",0.282306763867654
"cg07567497",0.715874390505584
"cg15649702",0.229061053259506
"cg19205041",0.0287284422180388
"cg10789314",0.400694856097614
"cg27202210",0.192008502017079
"cg18067859",0.550423799540125
"cg27432864",0.0079852199545223
"cg15437651",0.233042591757733
"cg06079347",0.881198493793527
"cg14644219",0.324325734191918
"cg06595693",0.517925093214739
"cg09486166",0.399419691446567
"cg04784014",0.194209551302227
"cg06162751",0.93670512268196
"cg02959939",0.637518720541975
"cg00392155",0.0650407759398299
"cg08187845",0.731023007968507
"cg22352152",0.599533388877849
"cg22813220",0.826062217371649
"cg05787951",0.430557987115145
"cg16433156",0.989247822739825
"cg18303360",0.592684844910373
"cg13876921",0.433151403597761
"cg19161124",0.817303414555181
"cg06067208",0.391666811476214
"cg08461339",0.38718910588928
"cg19352193",0.622148330165239
"cg02062140",0.186917517364592
"cg03873220",0.800073926613453
"cg08692111",0.62963123519453
"cg23578346",0.506250882797076
"cg05725666",0.887070522329006
"cg13754948",0.2836210875238
"cg17221143",0.212502144748777
"cg21782309",0.894692623040149
"cg19380303",0.398389809870148
"cg00572843",0.883228415493977
"cg08684066",0.456543473232541
"cg13374726",0.0166243193766264
"cg18915009",0.121279879755608
"cg16721449",0.167112561977441
"cg02155658",0.861005042741973
"cg17057268",0.320335173497884
"cg05138918",0.0635522812379255
"cg00215017",0.0918705275847542
"cg03767333",0.764109584042724
"cg15700661",0.739251741866462
"cg06635797",0.503135684551309
"cg12907817",0.555993200156544
"cg26261563",0.920156704700596
"cg17843066",0.906957812759897
"cg12204395",0.0710424448763713
"cg11408622",0.909896390845453
"cg23547243",0.333014268318642
"cg01583753",0.592109682748112
"cg04285194",0.354124637673716
"cg17920789",0.297361918489397
"cg20469879",0.753709230512463
"cg24313592",0.632113434674954
"cg04785900",0.65124905985375
"cg21478490",0.535536923804492
"cg00676801",0.0114199978214741
"cg05927068",0.911545354847009
"cg25449441",0.191702414924328
"cg22926869",0.467435905049198
"cg27000503",0.0153574756774302
"cg01459882",0.306544385253705
"cg02745636",0.720174752360165
"cg09612099",0.653695447424849
"cg11214555",0.92445123261419
"cg17327665",0.305575354574928
"cg01707330",0.148731737205822
"cg13973816",0.588053286263113
"cg10600964",0.179099111290736
"cg21540765",0.623742510101281
"cg03417559",0.612530203157227
"cg22373676",0.866100312347835
"cg13533340",0.950459625819407
"cg27312388",0.655550191966747
"cg14422922",0.180754770494999
"cg21792899",0.836369724139052
"cg10076958",0.693160613856043
"cg16140449",0.247967440588238
"cg01213381",0.547860626098234
"cg03172947",0.560749705409508
"cg04826413",0.415574146625279
"cg09428868",0.741397571033879
"cg17811228",0.717921170442335
"cg18283361",0.4429077781176
"cg01569346",0.41767066235536
"cg02647493",0.726553144501741
"cg09503196",0.436956176705986
"cg15723468",0.340503497542242
"cg20083871",0.951873220727922
"cg26554265",0.3992464686881
"cg18795383",0.452215614987477
"cg16511076",0.662224059377483
"cg00496629",0.908116947676633
"cg20699548",0.138353529477533
"cg04276302",0.118385035741688
"cg09796451",0.472723545128137
"cg05264223",0.447998875052082
"cg12035144",0.932888921838884
"cg10724054",0.190920703862822
"cg01768868",0.184440365596495
"cg23749046",0.0396377973822636
"cg24735226",0.0653604936952415
"cg25237898",0.563794340801628
"cg25202070",0.301287103456935
"cg06305758",0.74524661612076
"cg16493813",0.319750211499409
"cg18715709",0.967212055038462
"cg26354398",0.583807169706322
"cg01191064",0.0687613702673183
"cg19675599",0.0413549751603855
"cg02121118",0.17950097838555
"cg15827482",0.66087678833075
"cg21823999",0.890407748360644
"cg10759817",0.825775847839213
"cg15034848",0.986553437785679
"cg14906510",5.26318171566413e-05
"cg20387815",0.562579000918979
"cg10639981",0.0992093143721354
"cg02061804",0.564742236078925
"cg03437605",0.470355138078455
"cg06400255",0.526359701940482
"cg00435245",0.604047707044797
"cg03101021",0.203053600727169
"cg16345559",0.62056758086515
"cg01248426",0.451079365262515
"cg03601644",0.202270962174118
"cg01704924",0.379705532303163
"cg00177797",0.421944070432342
"cg01758336",0.404337011279669
"cg12161192",0.0117023645022153
"cg22026853",0.85247983675975
"cg02988316",0.139911817694301
"cg16495955",0.924985814110673
"cg10975049",0.576275850793457
"cg08977311",0.83283314823031
"cg04334979",0.439666417728369
"cg01091565",0.878083415997867
"cg07040894",0.529159785544366
"cg09874659",0.851381295224977
"cg17253407",0.604158244710759
"cg27648946",0.389007007366784
"cg02546487",0.436691909868927
"cg13808663",0.0744626446856656
"cg12411917",0.939341983620048
"cg13565138",0.891025237609763
"cg24637061",0.2477694660178
"cg21188400",0.511864515493813
"cg26039662",0.548310364994301
"cg14662750",0.382456093277496
"cg15884430",0.193325502836847
"cg08904630",0.905346291126953
"cg25443943",0.285688978370533
"cg14958018",0.312681669121728
"cg03940966",0.259452497849139
"cg09803177",0.884797378990901
"cg19156552",0.282231415968485
"cg06444161",0.0581962596644284
"cg01913196",0.165039417043885
"cg06719949",0.225344873086221
"cg21161927",0.198200103691028
"cg16239216",0.470448333892272
"cg23683012",0.905756578992629
"cg06995503",0.460458561334866
"cg07421005",0.32256762869456
"cg08422514",0.105820680832154
"cg24007312",0.263861407703428
"cg10601616",0.888216579437608
"cg26261270",0.786205082736299
"cg23880822",0.10941757152945
"cg02577989",0.911359260204727
"cg07005444",0.657634242476569
"cg15728918",0.999351966578234
"cg05171584",0.512887438856777
"cg17713780",0.537714066199676
"cg19209355",0.423760169788884
"cg16280363",0.318606944478886
"cg10448808",0.668300414983004
"cg20081453",0.0920143778639692
"cg16838749",0.165432688721679
"cg27059552",0.454924001180832
"cg16946271",0.365760040645997
"cg13791671",0.365070887786556
"cg25616160",0.398469024855798
"cg23311929",0.590901208587403
"cg06880438",0.396932791279974
"cg06976250",0.427391398685472
"cg08261837",0.596507465874894
"cg09186051",0.37804798922938
"cg16529686",0.352914906829203
"cg18503742",0.882132875086921
"cg14859460",0.528950274245735
"cg17186163",0.208467407453654
"cg21688288",0.495630030286552
"cg12659114",0.294255533180223
"cg20920827",0.0353079289619078
"cg23291534",0.610011360185289
"cg09012594",0.328002369976629
"cg22133704",0.751315392244097
"cg23154832",0.198817838738019
"cg27411712",0.952916435061912
"cg23274824",0.0948576978271691
"cg10074544",0.294836155167903
"cg27391267",0.580398922343196
"cg07138192",0.703504676069049
"cg04545296",0.62766779945211
"cg03022438",0.480679604294015
"cg10977280",0.692669136793311
"cg13052796",0.056473311708779
"cg12115081",0.661914957451176
"cg06043227",0.370650230274109
"cg21906947",0.257293163087949
"cg26579578",0.701282989431381
"cg25152942",0.012857203784609
"cg16106254",0.590038706573684
"cg03267954",0.0549778863282208
"cg12916055",0.463046937999542
"cg11130432",0.195367721157325
"cg12939527",0.30327922935268
"cg13916961",0.746766441778804
"cg19393008",0.6330763375377
"cg06544731",0.77232546546909
"cg24699146",0.541871242899777
"cg11410521",0.134855835483152
"cg06713675",0.175737589038154
"cg23463144",0.828227771040069
"cg15934804",0.92196732178147
"cg12584626",0.198726466458455
"cg19359071",0.874993738184987
"cg19677166",0.363225160909417
"cg16455748",0.48037743776109
"cg18744355",0.0168624582102156
"cg04722215",0.431662741316678
"cg23795048",0.299007995551099
"cg25371314",0.509290513069169
"cg03261800",0.538643128750839
"cg24290299",0.721550813396193
"cg07952391",0.995162453842712
"cg06777732",0.317346311950981
"cg08058131",0.740905230043723
"cg13515064",0.516103124112778
"cg03846408",0.648294698293921
"cg05340042",0.940611543660692
"cg13135437",0.753758248469948
"cg04425710",0.898967436166238
"cg25442600",0.982681926801348
"cg24539668",0.544446960704281
"cg03221390",0.933840237974608
"cg19787448",0.306747430841461
"cg04132017",0.792395517615114
"cg25838465",0.758354114496822
"cg27190654",0.0471562070685924
"cg24237081",0.523541685097156
"cg00792184",0.716604121945865
"cg16671157",0.691329965300321
"cg08310476",0.139688755586096
"cg07506407",0.0174301982304527
"cg08391894",0.15459166494233
"cg03563385",0.833269280348554
"cg15278374",0.218891727782763
"cg04427990",0.079304989619099
"cg22549041",0.504393273340447
"cg25719876",0.454969239182319
"cg27128941",0.328554332857376
"cg04823299",0.867075804574257
"cg10996058",0.389659719954792
"cg04944812",0.269748401486973
"cg25664704",0.191889464511653
"cg01610605",0.994985583749228
"cg02030403",0.699402149328099
"cg24684807",0.927718095044046
"cg27306294",0.542396465537173
"cg23122109",0.553196006237702
"cg23915282",0.181654163078083
"cg05030251",0.416592104712649
"cg26141228",0.657950095600499
"cg17717091",0.192318282616176
"cg01604412",0.271058033865941
"cg10010393",0.623506735052538
"cg04593880",0.823595686715399
"cg10350251",0.00641886640349424
"cg07437292",0.52166843978711
"cg19428722",0.353476872038169
"cg17971129",0.898646580425917
"cg22558825",0.994196306138753
"cg11380223",0.186717353772524
"cg13323091",0.181319657903488
"cg01965874",0.897544792151677
"cg22795331",0.0546046542066136
"cg00570469",0.13411310506067
"cg04332373",0.568603422871801
"cg00648558",0.299692292738419
"cg23656485",0.0215243114872937
"cg14234732",0.569952539456172
"cg22617682",0.868517621320779
"cg06194602",0.405333319642139
"cg08309106",0.204228411009159
"cg02271275",0.401849652435564
"cg05374756",0.188400906580016
"cg04349673",0.959007606876306
"cg12457611",0.47477246624908
"cg04815577",0.261372315449502
"cg12731400",0.394264947562506
"cg07451034",0.351940215403092
"cg09259797",0.982993350874581
"cg20054111",0.798933702774785
"cg02491947",0.411999249514814
"cg22659262",0.268317594936053
"cg20855565",0.853781656018884
"cg20561938",0.839344081385193
"cg13593448",0.162546049810031
"cg13923737",0.776639801890099
"cg21963854",0.436714538149828
"cg02061967",0.599511517174836
"cg05388281",0.0199390687802426
"cg12427128",0.621260243626111
"cg14264556",0.204531284331134
"cg26707398",0.220885655940034
"cg25723614",0.919757820101545
"cg07857469",0.705320601426474
"cg22610194",0.343773514879791
"cg24211388",0.559249655280048
"cg19488785",0.948600176210046
"cg23107691",0.448295122445748
"cg24929538",0.210132826072848
"cg19794082",0.046681781162215
"cg08753227",0.393731365897008
"cg23084416",0.993383657558584
"cg08691842",0.118677086055862
"cg03759454",0.885660811712148
"cg09860050",0.989746484972265
"cg24883265",0.277199661492231
"cg19082131",0.0393067845824225
"cg21883683",0.294109842956556
"cg25558099",0.938380580508656
"cg08428452",0.866515510326531
"cg10700275",0.265404581355696
"cg13459393",0.242822918367831
"cg02387510",0.183343684064553
"cg13582692",0.0853598674670639
"cg15026767",0.818906550873936
"cg10573450",0.356603078873968
"cg08886046",0.790344638630589
"cg17445145",0.34277314655827
"cg14971744",0.877912853162351
"cg10363118",0.658307757834429
"cg07662864",0.246795417735787
"cg04661436",0.241893208350783
"cg04039957",0.582578376737296
"cg14861584",0.417149037804751
"cg18318006",0.342657144645022
"cg00222053",0.281031513204817
"cg25237894",0.128380633374952
"cg14507634",0.0061295436785987
"cg22777724",0.633518679475545
"cg03476948",0.722568829098074
"cg13022993",0.346593640691476
"cg19064302",0.139946009308565
"cg05919621",0.0518217351956835
"cg07810168",0.937046578284271
"cg09082903",0.662749487561574
"cg03575373",0.665348950325091
"cg07712165",0.933801982893713
"cg15633390",0.137116881411274
"cg19091902",0.792311478121862
"cg26917697",0.758323967120321
"cg11723280",0.32091112720176
"cg13577778",0.46488287801359
"cg25769417",0.668686244768378
"cg16042259",0.421088734731276
"cg04304054",0.251254645475674
"cg07820548",0.650618316024861
"cg20615517",0.100974097504528
"cg07367222",0.956880377024529
"cg26862731",0.0568499724616599
"cg22116458",0.362537364333042
"cg05085682",0.0850936911803159
"cg14781383",0.171584633633244
"cg15411272",0.733381764854081
"cg06386634",0.0817053439324564
"cg12192691",0.572362950165698
"cg11010909",0.044792635510046
"cg15393936",0.527901781940791
"cg24664570",0.783186072785985
"cg17933407",0.376526769724258
"cg17301902",0.862091075415434
"cg20173334",0.684202510980802
"cg11330362",0.038216926995871
"cg15797971",0.338620020446466
"cg04274340",0.440436361118717
"cg03719092",0.107718259308728
"cg17784811",0.563821798331167
"cg22790779",0.637239858899197
"cg12439432",0.973604430879012
"cg16026015",0.772899134877161
"cg20274965",0.289436009625278
"cg02582587",0.603591239884236
"cg22934785",0.0553695175914086
"cg04739953",0.277545737846966
"cg24044762",0.654079930537987
"cg26529044",0.579789312135632
"cg11669671",0.450159098482036
"cg23553368",0.51505166677228
"cg06779329",0.572063616084081
"cg22109320",0.0436728520126687
"cg10985430",0.0321743731436426
"cg08221741",0.0337891575120567
"cg27384342",0.316866507741018
"cg06345411",0.657255528286038
"cg24398932",0.369465522303568
"cg07997104",0.629814907337014
"cg04853925",0.919655342221562
"cg14757543",0.58560970270427
"cg12253235",0.0832489899795932
"cg00812861",0.29233089679596
"cg22295745",0.676318762794604
"cg16303048",0.993181255809044
"cg05085809",0.979076607974746
"cg17870792",0.163745314130584
"cg24040450",0.591282777531081
"cg24407308",0.745762547363986
"cg14330517",0.591265345667749
"cg09263513",0.0677215422198144
"cg05846716",0.336790688976325
"cg06640822",0.31711958511296
"cg07959403",0.134242755837248
"cg08922148",0.141582369621789
"cg00743372",0.0283966618057697
"cg12259892",0.0268692421367019
"cg00637178",0.710969556035555
"cg24198558",0.592905291232475
"cg23100365",0.0803024430563555
"cg02365303",0.619059367218344
"cg22580353",0.868504051046722
"cg22377166",0.355712316601059
"cg15704700",0.500113203573758
"cg20105939",0.550106798453459
"cg05501766",0.22293650101654
"cg08199529",0.280441832699486
"cg03127506",0.504495348327444
"cg10366878",0.0478556226996983
"cg09987011",0.325102031700352
"cg08561856",0.258863721402022
"cg08128768",0.966928487270068
"cg15184781",0.409124299513654
"cg21203249",0.0549527278791661
"cg08042345",0.700535835170225
"cg01869224",0.0360383203633024
"cg05902740",0.501086877969618
"cg09734932",0.203598053183209
"cg05697969",0.815429276698125
"cg17290868",0.984695446610961
"cg27425612",0.737915314839103
"cg12096707",0.500137836105138
"cg13466917",0.707856536066812
"cg01778939",0.530780470103123
"cg09975850",0.780576462471439
"cg24254317",0.370243267290015
"cg08091439",0.210752111143234
"cg02098413",0.471152376732871
"cg19741821",0.812204773484479
"cg11813455",0.760039180533496
"cg27171509",0.167764848746341
"cg00339488",0.450247794264978
"cg01007828",0.495878799397829
"cg09094674",0.826609509264887
"cg18559571",0.352187846731882
